"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0.141439959961391,0.149215314767812,0.137096485897115,0.141153969899546,0.141296964930469,0.139205662603225,0.108139992135273,0.141547206234583,0.140635612912451,0.145640438994745,0.14270904086083,0.140260250956279,0.136899867729596,0.101597969470561,0.138937546920245,0.141922568190755,0.141600829371179,0.135595038072427,0.142244307010331,0.147302756229221,0.134611947234834,0.138383441175419,0.138883923783649,0.136506631394559,0.139795517105781,0.131698423479784,0.141136095520681,0.141672326886641,0.150484395667251,0.144675222536017,0.143656382940693,0.148804204053909,0.140975226110893,0.137990204840382,0.150931255138884,0.143495513530905,0.132377649876667,0.144210488685518,0.138490687448611,0.135291173631716,0.137221606549172,0.1466950273478,0.141457834340257,0.143692131698423,0.143638508561827,0.136506631394559,0.146337539770493,0.130697458263325,0.136917742108462
0.141439959961391,0,0.14083223107997,0.142583920208773,0.134218710899796,0.145551067100418,0.13546991742037,0.144013870517999,0.145300825796304,0.144961212597862,0.147981982626104,0.144138991170057,0.13845493869088,0.134808565402352,0.109730811854288,0.143012905301541,0.133700353912702,0.133307117577664,0.135148178600794,0.13922353698209,0.138383441175419,0.138848175025918,0.143441890394309,0.138848175025918,0.142065563221678,0.135988274407464,0.137900832946055,0.14565831337361,0.143477639152039,0.143316769742251,0.138490687448611,0.137525470989883,0.138866049404783,0.141171844278411,0.137293104064634,0.147034640546241,0.136184892574983,0.136256390090444,0.141976191327351,0.138079576734708,0.140957351732027,0.143602759804097,0.143334644121117,0.142190683873735,0.131734172237515,0.13975976834805,0.138025953598112,0.13657812891002,0.13765059164194,0.138651556858399
0.149215314767812,0.14083223107997,0,0.139831265863511,0.142726915239695,0.147016766167376,0.138311943659958,0.138562184964072,0.145425946448361,0.140456869123798,0.13523755049512,0.13439745468845,0.134504700961642,0.136149143817252,0.141028849247489,0.133771851428163,0.137811461051728,0.139259285739821,0.136667500804347,0.143567011046366,0.138258320523362,0.138079576734708,0.136024023165195,0.137686340399671,0.138991170056841,0.138097451113574,0.144496478747364,0.137239480928038,0.14217280949487,0.142512422693311,0.144764594430344,0.136488757015694,0.141493583097987,0.145944303435456,0.141958316948486,0.140099381546491,0.0975583598469953,0.142280055768062,0.145533192721553,0.143477639152039,0.139402280770743,0.137042862760519,0.140617738533586,0.135809530618811,0.141940442569621,0.146176670360705,0.144996961355593,0.135130304221928,0.14887570156937,0.13841918993315
0.137096485897115,0.142583920208773,0.139831265863511,0,0.13386122332249,0.14163657812891,0.13627426446931,0.131519679691131,0.138544310585207,0.146051549708648,0.137328852822364,0.134236585278662,0.138437064312015,0.134236585278662,0.139849140242377,0.134147213384335,0.130786830157652,0.129910985593251,0.137579094126479,0.134022092732278,0.133575233260644,0.139205662603225,0.13573803310335,0.14029599971401,0.13657812891002,0.130000357487577,0.134272334036392,0.135809530618811,0.139956386515569,0.150305651878597,0.148196475172488,0.125799878454224,0.145551067100418,0.137900832946055,0.141422085582526,0.135612912451292,0.131197940871555,0.140135130304222,0.124709541343438,0.135970400028599,0.138240446144496,0.122332248954349,0.136989239623923,0.139384406391878,0.142208558252601,0.14244092517785,0.128463160905159,0.146516283559146,0.143298895363386,0.120848675508526
0.141153969899546,0.134218710899796,0.142726915239695,0.13386122332249,0,0.140707110427913,0.136059771922926,0.142887784649483,0.13788295856719,0.14297715654381,0.14297715654381,0.144371358095306,0.135452043041504,0.141404211203661,0.138401315554284,0.139205662603225,0.137954456082651,0.130661709505595,0.143995996139134,0.141010974868623,0.149215314767812,0.13761484288421,0.138794551889322,0.145586815858149,0.135523540556966,0.116826940263826,0.129410502985021,0.140474743502663,0.141153969899546,0.135630786830158,0.13255639366532,0.136095520680656,0.144532227505094,0.137668466020806,0.136381510742502,0.137900832946055,0.134754942265756,0.136864118971866,0.134468952203911,0.143638508561827,0.139402280770743,0.134111464626604,0.137471847853287,0.141976191327351,0.142423050798985,0.141046723626354,0.134915811675544,0.136077646301791,0.13707861151825,0.138008079219247
0.141296964930469,0.145551067100418,0.147016766167376,0.14163657812891,0.140707110427913,0,0.137739963536267,0.139598898938262,0.14431773495871,0.132538519286455,0.139634647695993,0.140224502198549,0.131090694598363,0.139581024559397,0.146659278590069,0.132341901118936,0.133503735745183,0.134647695992564,0.151074250169807,0.137042862760519,0.136024023165195,0.13711436027598,0.135344796768312,0.142083437600543,0.13711436027598,0.14136846244593,0.147213384334894,0.142619668966503,0.128784899724735,0.141833196296429,0.136828370214135,0.13389697208022,0.142423050798985,0.139974260894434,0.13094769956744,0.142011940085082,0.136381510742502,0.139795517105781,0.138294069281092,0.137990204840382,0.143817252350481,0.139688270832589,0.131233689629285,0.135166052979659,0.146123047224109,0.140903728595431,0.136345761984771,0.13520180173739,0.138651556858399,0.128087798948987
0.139205662603225,0.13546991742037,0.138311943659958,0.13627426446931,0.136059771922926,0.137739963536267,0,0.143424016015443,0.136238515711579,0.137829335430594,0.141457834340257,0.13761484288421,0.13389697208022,0.132717263075108,0.13305687627355,0.134308082794123,0.134576198477103,0.136792621456404,0.122868480320309,0.139438029528474,0.136113395059522,0.137007114002788,0.140957351732027,0.141046723626354,0.13711436027598,0.142655417724234,0.140528366639259,0.141028849247489,0.138812426268187,0.145408072069496,0.145908554677725,0.133467986987452,0.13845493869088,0.136631752046616,0.130768955778787,0.135023057948736,0.139134165087763,0.135416294283774,0.135255424873986,0.143656382940693,0.139152039466629,0.136256390090444,0.140135130304222,0.136417259500232,0.142798412755157,0.14508633324992,0.132324026740071,0.135273299252851,0.138311943659958,0.136167018196118
0.108139992135273,0.144013870517999,0.138562184964072,0.131519679691131,0.142887784649483,0.139598898938262,0.143424016015443,0,0.149572802345118,0.139581024559397,0.132484896149859,0.140796482322239,0.134540449719372,0.0931433882672577,0.144210488685518,0.141708075644371,0.138365566796554,0.143656382940693,0.146748650484396,0.138973295677975,0.142280055768062,0.142405176420119,0.140492617881529,0.141064598005219,0.136881993350731,0.142691166481965,0.141350588067065,0.141171844278411,0.139724019590319,0.140045758409895,0.137453973474422,0.144228363064384,0.146677152968934,0.141582954992314,0.141851070675294,0.143549136667501,0.133521610124048,0.121921138240446,0.143906624244807,0.140063632788761,0.127676688235084,0.143477639152039,0.138562184964072,0.131841418510707,0.139330783255282,0.141082472384085,0.139849140242377,0.143030779680406,0.144764594430344,0.146820147999857
0.141547206234583,0.145300825796304,0.145425946448361,0.138544310585207,0.13788295856719,0.14431773495871,0.136238515711579,0.149572802345118,0,0.140975226110893,0.140796482322239,0.14136846244593,0.13305687627355,0.136738998319808,0.138973295677975,0.142280055768062,0.137364601580095,0.139652522074858,0.135577163693562,0.143924498623673,0.142905659028349,0.138883923783649,0.134826439781218,0.138830300647053,0.138204697386766,0.139026918814571,0.142887784649483,0.148911450327101,0.143459764773174,0.137453973474422,0.143209523469059,0.139545275801666,0.128159296464448,0.144693096914882,0.143030779680406,0.139867014621242,0.141976191327351,0.141082472384085,0.136024023165195,0.142351553283523,0.136792621456404,0.137310978443499,0.142119186358274,0.147374253744682,0.145586815858149,0.138705179994995,0.140921602974297,0.139384406391878,0.144657348157152,0.13791870732492
0.140635612912451,0.144961212597862,0.140456869123798,0.146051549708648,0.14297715654381,0.132538519286455,0.137829335430594,0.139581024559397,0.140975226110893,0,0.141654452507775,0.137632717263075,0.138901798162514,0.134004218353412,0.135630786830158,0.142691166481965,0.140581989775855,0.145265077038573,0.144031744896865,0.148643334644121,0.137793586672863,0.142011940085082,0.144514353126229,0.146891645515318,0.12370857612698,0.143995996139134,0.141261216172738,0.140421120366067,0.13738247595896,0.143531262288635,0.141690201265506,0.13305687627355,0.143120151574733,0.137972330461516,0.137793586672863,0.136095520680656,0.136792621456404,0.138669431237264,0.140135130304222,0.135988274407464,0.138347692417688,0.139831265863511,0.142047688842813,0.139867014621242,0.135183927358524,0.143995996139134,0.135577163693562,0.132663639938512,0.142601794587638,0.138991170056841
