"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0,0.146511877888853,0.13080010032606,0.132143752911247,0.1296535167867,0.13724963273496,0.137554193987603,0.134186104840732,0.13158837650937,0.141083521444695,0.13954279981368,0.134687735139202,0.14025941452578,0.137070479056935,0.153319717653803,0.142534666236698,0.134293597047547,0.139077000250815,0.130638862015837,0.135834318678562,0.142176358880648,0.144182880074528,0.144236626177935,0.13273496004873,0.136156795299007,0.143537926833638,0.148088430255473,0.142606327707908,0.13517145006987,0.138629116055753,0.13982944569852,0.1325199756351,0.138844100469383,0.131068830843097,0.130853846429467,0.146207316636211,0.125568812927729,0.134651904403597,0.137518363251998,0.143018381167365,0.143358773155613,0.142606327707908,0.145006986993443,0.127700741696227,0.129814755096922,0.13201834533663,0.136353864344835,0.141226844387115,0.140134006951163,0.13509978859866
0.146511877888853,0,0.13810957038948,0.143072127270773,0.138055824286073,0.14334085778781,0.139596545917088,0.138808269733778,0.141871797628005,0.146601454727866,0.140420652836003,0.135619334264932,0.140492314307213,0.138055824286073,0.136909240746713,0.134562327564585,0.140366906732595,0.132645383209717,0.141155182915905,0.141244759754918,0.142319681823068,0.14133433659393,0.144290372281343,0.141800136156795,0.14405747249991,0.141459744168548,0.144290372281343,0.147873445841843,0.140993944605683,0.135296857644487,0.143305027052205,0.147694292163818,0.146493962521051,0.138700777526963,0.146207316636211,0.145454871188506,0.139632376652693,0.13746461714859,0.14233759719087,0.140922283134473,0.143000465799563,0.136013472356587,0.136120964563402,0.148213837830091,0.131695868716185,0.149270844530438,0.142158443512845,0.141889712995808,0.132896198358952,0.149109606220216
0.13080010032606,0.13810957038948,0,0.144147049338923,0.138288724067505,0.13696298685012,0.137410871045183,0.139417392239063,0.135977641620982,0.148715468128561,0.146511877888853,0.111146941846716,0.103282095381418,0.13875452363037,0.141800136156795,0.138951592676198,0.139148661722025,0.138790354365975,0.128130710523487,0.143072127270773,0.13889784657279,0.142606327707908,0.137858755240245,0.14061772188183,0.143448349994625,0.145651940234333,0.137482532516393,0.145831093912358,0.135565588161525,0.139059084883013,0.136228456770217,0.136712171700885,0.145078648464653,0.123759360779677,0.140707298720843,0.136550933390663,0.141029775341288,0.137303378838368,0.140868537031065,0.147389730911176,0.14441577985596,0.145114479200258,0.13875452363037,0.142713819914723,0.136049303092192,0.14477408721201,0.136550933390663,0.142964635063958,0.14520405603927,0.147658461428213
0.132143752911247,0.143072127270773,0.144147049338923,0,0.122953169228564,0.139220323193235,0.140062345479953,0.133935289691497,0.142283851087463,0.129402701637465,0.133075352036977,0.142283851087463,0.133989035794905,0.136264287505823,0.139381561503458,0.139489053710273,0.133684474542262,0.137948332079258,0.126607904260274,0.141065606076893,0.140205668422373,0.136443441183847,0.145221971407073,0.140008599376545,0.131964599233222,0.139919022537533,0.139883191801928,0.140062345479953,0.1339532050593,0.14097602923788,0.14140599806514,0.142212189616253,0.13990110716973,0.141065606076893,0.141889712995808,0.1432691963166,0.1375362786198,0.138772438998173,0.136515102655058,0.130692608119245,0.136282202873625,0.140295245261385,0.144433695223763,0.137339209573973,0.142749650650328,0.140366906732595,0.138790354365975,0.139005338779605,0.141961374467018,0.139847361066323
0.1296535167867,0.138055824286073,0.138288724067505,0.122953169228564,0,0.133971120427102,0.13603138772439,0.132107922175642,0.141710559317783,0.141226844387115,0.134920634920635,0.13531477301229,0.135619334264932,0.128327779569315,0.13552975742592,0.137643770826615,0.13072843885485,0.1339532050593,0.125694220502347,0.13359489770325,0.127396180443585,0.129528109212082,0.14334085778781,0.134490666093375,0.130567200544627,0.128238202730302,0.14047439893941,0.136873410011108,0.134472750725572,0.136998817585725,0.13710630979254,0.131480884302555,0.137554193987603,0.125407574617507,0.133344082554015,0.142319681823068,0.137876670608048,0.129528109212082,0.135063957863055,0.142176358880648,0.13667634096528,0.132752875416532,0.13775126303343,0.135261026908882,0.136730087068688,0.14140599806514,0.137124225160343,0.140277329893583,0.13667634096528,0.142140528145043
0.13724963273496,0.14334085778781,0.13696298685012,0.139220323193235,0.133971120427102,0,0.13531477301229,0.136067218459995,0.143251280948798,0.143806657350675,0.13474148124261,0.13230499122147,0.13402486653051,0.136980902217923,0.136228456770217,0.14391414955749,0.12986850120033,0.138378300906518,0.135977641620982,0.142928804328353,0.132537891002902,0.131337561360135,0.137912501343653,0.130137231717367,0.138378300906518,0.138127485757283,0.145884840015766,0.130334300763195,0.139274069296643,0.140080260847755,0.140026514744348,0.142892973592748,0.142534666236698,0.13402486653051,0.136049303092192,0.137715432297825,0.140026514744348,0.131892937762012,0.13173169945179,0.142283851087463,0.137572109355405,0.14291088896055,0.14154932100756,0.130119316349565,0.13302160593357,0.139094915618618,0.137303378838368,0.140277329893583,0.140080260847755,0.14233759719087
0.137554193987603,0.139596545917088,0.137410871045183,0.140062345479953,0.13603138772439,0.13531477301229,0,0.140635637249633,0.138521623848938,0.13954279981368,0.141101436812498,0.138342470170913,0.127073703823139,0.134257766311942,0.140671467985238,0.139811530330718,0.136335948977032,0.131570461141567,0.13388154358809,0.14147765953635,0.129958078039342,0.141352251961733,0.138521623848938,0.13782292450464,0.133630728438855,0.138647031423555,0.138163316492888,0.137876670608048,0.13882618510158,0.13631803360923,0.139291984664445,0.136192626034612,0.14355584220144,0.138557454584543,0.138987423411803,0.141997205202623,0.123203984377799,0.134078612633917,0.124941775054642,0.144881579418825,0.13352323623204,0.143949980293095,0.133612813071052,0.142964635063958,0.139130746354223,0.13280662151994,0.14097602923788,0.1382528933319,0.14068938335304,0.138055824286073
0.134186104840732,0.138808269733778,0.139417392239063,0.133935289691497,0.132107922175642,0.136067218459995,0.140635637249633,0,0.133290336450607,0.140653552617435,0.139094915618618,0.131140492314307,0.131498799670357,0.127700741696227,0.139381561503458,0.135493926690315,0.13782292450464,0.134777311978215,0.13144505356695,0.131910853129815,0.136658425597478,0.126375004478842,0.13051345444122,0.124046006664517,0.12929520943065,0.140510229675015,0.123974345193307,0.135368519115697,0.126088358594002,0.138306639435308,0.12793364147766,0.137697516930023,0.135923895517575,0.122451538930094,0.13595972625318,0.139578630549285,0.13352323623204,0.132484144899495,0.133684474542262,0.141656813214375,0.141226844387115,0.134759396610412,0.134042781898312,0.134705650507005,0.130674692751442,0.131713784083987,0.128202371994697,0.14140599806514,0.13266329857752,0.138342470170913
0.13158837650937,0.141871797628005,0.135977641620982,0.142283851087463,0.141710559317783,0.143251280948798,0.138521623848938,0.133290336450607,0,0.152191049482246,0.146189401268408,0.139309900032248,0.13861120068795,0.141495574904153,0.145472786556308,0.135081873230857,0.147676376796016,0.139453222974668,0.139632376652693,0.144433695223763,0.137231717367158,0.1411193521803,0.13990110716973,0.14126267512272,0.1375362786198,0.141029775341288,0.144111218603318,0.14312587337418,0.139363646135655,0.141728474685585,0.139883191801928,0.135278942276685,0.137840839872443,0.133541151599842,0.143036296535168,0.143752911247268,0.142570496972303,0.142463004765488,0.132484144899495,0.151564011609158,0.146816439141496,0.14498907162564,0.139560715181483,0.142104697409438,0.128739833028772,0.144236626177935,0.13789458597585,0.1439858110287,0.147819699738436,0.147300154072163
0.141083521444695,0.146601454727866,0.148715468128561,0.129402701637465,0.141226844387115,0.143806657350675,0.13954279981368,0.140653552617435,0.152191049482246,0,0.148643806657351,0.145956501486976,0.146278978107421,0.148536314450536,0.144003726396503,0.144469525959368,0.128739833028772,0.144075387867713,0.138629116055753,0.145257802142678,0.139919022537533,0.147927191945251,0.142642158443513,0.145329463613888,0.140026514744348,0.149360421369451,0.127897810742055,0.146977677451718,0.135493926690315,0.137643770826615,0.142140528145043,0.145221971407073,0.141997205202623,0.139005338779605,0.141782220788993,0.149647067254291,0.146726862302483,0.136909240746713,0.147712207531621,0.110824465226271,0.142283851087463,0.13653301802286,0.14169264394998,0.133899458955892,0.144684510372998,0.141441828800745,0.147676376796016,0.14348418073023,0.13703464832133,0.142319681823068
